Incident energy ; 
Incident energy ; 
Incident energy ; Computed function
1.0E-5 ; 
1.122018454301963E-5 ; 
1.2589254117941661E-5 ; 
1.4125375446227526E-5 ; 
1.5848931924611107E-5 ; 
1.778279410038923E-5 ; 
1.9952623149688786E-5 ; 
2.238721138568338E-5 ; 
2.511886431509577E-5 ; 
2.818382931264455E-5 ; 
3.1622776601683795E-5 ; 
3.5481338923357534E-5 ; 
3.9810717055349695E-5 ; 
4.466835921509626E-5 ; 
5.011872336272725E-5 ; 
5.623413251903491E-5 ; 
6.309573444801929E-5 ; 
7.079457843841373E-5 ; 
7.943282347242806E-5 ; 
8.912509381337459E-5 ; 
1.0E-4 ; 
1.122018454301963E-4 ; 
1.258925411794166E-4 ; 
1.412537544622754E-4 ; 
1.5848931924611126E-4 ; 
1.7782794100389227E-4 ; 
1.9952623149688788E-4 ; 
2.2387211385683378E-4 ; 
2.5118864315095795E-4 ; 
2.8183829312644523E-4 ; 
3.1622776601683794E-4 ; 
3.548133892335753E-4 ; 
3.981071705534969E-4 ; 
4.4668359215096305E-4 ; 
5.01187233627272E-4 ; 
5.623413251903491E-4 ; 
6.30957344480193E-4 ; 
7.079457843841374E-4 ; 
7.943282347242813E-4 ; 
8.91250938133745E-4 ; 
0.001 ; 
0.001122018454301963 ; 
0.0012589254117941662 ; 
0.001412537544622754 ; 
0.0015848931924611126 ; 
0.0017782794100389228 ; 
0.001995262314968879 ; 
0.0022387211385683377 ; 
0.0025118864315095794 ; 
0.002818382931264452 ; 
0.0031622776601683794 ; 
0.0035481338923357532 ; 
0.003981071705534969 ; 
0.0044668359215096305 ; 
0.005011872336272719 ; 
0.005623413251903491 ; 
0.00630957344480193 ; 
0.00707945784384138 ; 
0.007943282347242814 ; 
0.00891250938133745 ; 
0.01 ; 
0.01122018454301963 ; 
0.012589254117941668 ; 
0.01412537544622754 ; 
0.015848931924611134 ; 
0.01778279410038923 ; 
0.01995262314968879 ; 
0.02238721138568339 ; 
0.025118864315095794 ; 
0.028183829312644536 ; 
0.03162277660168379 ; 
0.03548133892335753 ; 
0.03981071705534971 ; 
0.0446683592150963 ; 
0.05011872336272722 ; 
0.05623413251903491 ; 
0.0630957344480193 ; 
0.07079457843841377 ; 
0.07943282347242814 ; 
0.08912509381337455 ; 
0.1 ; 
0.11220184543019633 ; 
0.12589254117941673 ; 
0.1412537544622754 ; 
0.15848931924611134 ; 
0.1778279410038923 ; 
0.19952623149688792 ; 
0.22387211385683395 ; 
0.25118864315095796 ; 
0.28183829312644537 ; 
0.31622776601683794 ; 
0.35481338923357547 ; 
0.3981071705534972 ; 
0.4466835921509631 ; 
0.5011872336272722 ; 
0.5623413251903491 ; 
0.6309573444801932 ; 
0.7079457843841379 ; 
0.7943282347242815 ; 
0.8912509381337456 ; 
1.0 ; 
1.1220184543019633 ; 
1.2589254117941673 ; 
1.4125375446227544 ; 
1.5848931924611136 ; 
1.7782794100389228 ; 
1.9952623149688797 ; 
2.23872113856834 ; 
2.51188643150958 ; 
2.8183829312644537 ; 
3.1622776601683795 ; 
3.548133892335755 ; 
3.981071705534973 ; 
4.466835921509632 ; 
5.011872336272724 ; 
5.623413251903491 ; 
6.309573444801933 ; 
7.07945784384138 ; 
7.943282347242816 ; 
8.912509381337456 ; 
10.0 ; 
11.220184543019636 ; 
12.589254117941675 ; 
14.125375446227547 ; 
15.848931924611142 ; 
17.78279410038923 ; 
19.952623149688797 ; 
22.3872113856834 ; 
25.11886431509581 ; 
28.18382931264455 ; 
31.622776601683793 ; 
35.48133892335755 ; 
39.810717055349734 ; 
44.668359215096324 ; 
50.11872336272725 ; 
